sampledate,sampletime,do_wtemp,pco2_ppm,ph
2019-9-2,16:04:00,24.47,30.20,8.95
2019-9-2,16:05:00,24.59,26.80,8.95
2019-9-2,16:06:00,24.59,30.20,8.95
2019-9-2,16:07:00,24.39,21.70,8.95
2019-9-2,16:08:00,24.39,24.60,8.95
2019-9-2,16:09:00,24.59,31.90,8.95
2019-9-2,16:10:00,24.59,50.60,8.95
2019-9-2,16:11:00,24.13,24.00,8.96
2019-9-2,16:12:00,24.13,33.60,8.96
2019-9-2,16:13:00,25.01,17.80,8.94
2019-9-2,16:14:00,25.01,33.60,8.94
2019-9-2,16:15:00,24.34,25.10,8.95
2019-9-2,16:16:00,24.34,23.40,8.95
2019-9-2,16:17:00,24.40,26.30,8.95
2019-9-2,16:18:00,24.40,20.10,8.95
2019-9-2,16:19:00,24.50,18.90,8.95
2019-9-2,16:20:00,24.50,34.70,8.95
2019-9-2,16:21:00,24.75,22.90,8.94
2019-9-2,16:22:00,24.75,37.00,8.94
2019-9-2,16:23:00,24.96,24.60,8.94
2019-9-2,16:24:00,24.96,26.80,8.94
2019-9-2,16:25:00,24.85,22.30,8.95
2019-9-2,16:26:00,24.85,17.80,8.95
2019-9-2,16:27:00,23.77,35.90,8.96
2019-9-2,16:28:00,23.77,18.90,8.96
2019-9-2,16:29:00,24.81,13.30,8.95
2019-9-2,16:30:00,24.81,22.30,8.95
2019-9-2,16:31:00,24.43,4.80,8.96
2019-9-2,16:32:00,24.43,,8.96
2019-9-2,16:33:00,24.16,29.10,8.96
2019-9-2,16:34:00,24.16,30.20,8.96
2019-9-2,16:35:00,24.53,28.50,8.95
2019-9-2,16:36:00,24.53,23.40,8.95
2019-9-2,16:37:00,24.43,21.20,8.96
2019-9-2,16:38:00,24.43,29.10,8.96
2019-9-2,16:39:00,24.41,33.60,8.96
2019-9-2,16:40:00,24.41,32.50,8.96
2019-9-2,16:41:00,24.24,5.90,8.96
2019-9-2,16:42:00,24.24,26.80,8.96
2019-9-2,16:43:00,24.83,12.70,8.95
2019-9-2,16:44:00,24.83,18.90,8.95
2019-9-2,16:45:00,24.60,21.20,8.96
2019-9-2,16:46:00,24.60,21.20,8.96
2019-9-2,16:47:00,24.23,21.20,8.96
2019-9-2,16:48:00,24.23,38.10,8.96
2019-9-2,16:49:00,24.29,19.50,8.96
2019-9-2,16:50:00,24.29,17.80,8.96
2019-9-2,16:51:00,24.45,18.90,8.96
2019-9-2,16:52:00,24.45,6.50,8.96
2019-9-2,16:53:00,24.26,4.20,8.97
2019-9-2,16:54:00,24.26,13.30,8.97
2019-9-2,16:55:00,24.52,30.20,8.96
2019-9-2,16:56:00,24.52,16.70,8.96
2019-9-2,16:57:00,24.59,19.50,8.96
2019-9-2,16:58:00,24.59,7.60,8.96
2019-9-2,16:59:00,24.05,10.40,8.97
2019-9-2,17:00:00,24.05,11.00,8.97
2019-9-2,17:01:00,24.42,18.40,8.97
2019-9-2,17:02:00,24.42,8.80,8.97
2019-9-2,17:03:00,23.76,17.20,8.99
2019-9-2,17:04:00,23.76,9.90,8.99
2019-9-2,17:05:00,24.10,6.50,8.97
2019-9-2,17:06:00,24.10,12.10,8.97
2019-9-2,17:07:00,24.08,9.90,8.97
2019-9-2,17:08:00,24.08,8.20,8.97
2019-9-2,17:09:00,24.63,16.70,8.96
2019-9-2,17:10:00,24.63,18.90,8.96
2019-9-2,17:11:00,24.21,14.40,8.97
2019-9-2,17:12:00,24.21,20.10,8.97
2019-9-2,17:13:00,23.19,5.40,8.99
2019-9-2,17:14:00,23.19,12.10,8.99
2019-9-2,17:15:00,22.47,10.40,8.96
2019-9-2,17:16:00,22.47,18.90,8.96
2019-9-2,17:17:00,23.80,18.90,8.98
2019-9-2,17:18:00,23.80,21.20,8.98
2019-9-2,17:19:00,24.15,23.40,8.98
2019-9-2,17:20:00,24.15,9.90,8.98
2019-9-2,17:21:00,23.84,17.20,8.98
2019-9-2,17:22:00,23.84,21.20,8.98
2019-9-2,17:23:00,24.28,18.90,8.97
2019-9-2,17:24:00,24.28,5.40,8.97
2019-9-2,17:25:00,24.56,10.40,8.96
2019-9-2,17:26:00,24.56,8.80,8.96
2019-9-2,17:27:00,24.72,20.60,8.95
2019-9-2,17:28:00,24.72,14.40,8.95
2019-9-2,17:29:00,24.40,8.80,8.97
2019-9-2,17:30:00,24.40,15.50,8.97
2019-9-2,17:31:00,23.98,17.80,8.98
2019-9-2,17:32:00,23.98,18.90,8.98
2019-9-2,17:33:00,23.75,21.20,8.98
2019-9-2,17:34:00,23.75,8.20,8.98
2019-9-2,17:35:00,24.34,2.00,8.96
2019-9-2,17:36:00,24.34,17.80,8.96
2019-9-2,17:37:00,23.70,12.10,8.98
2019-9-2,17:38:00,23.70,4.20,8.98
2019-9-2,17:39:00,23.79,9.90,8.98
2019-9-2,17:40:00,23.79,3.10,8.98
2019-9-2,17:41:00,23.53,5.40,8.99
2019-9-2,17:42:00,23.53,2.00,8.99
2019-9-2,17:43:00,23.75,9.90,8.98
2019-9-2,17:44:00,23.75,0.80,8.98
2019-9-2,17:45:00,22.73,12.10,8.99
2019-9-2,17:46:00,22.73,4.20,8.99
2019-9-2,17:47:00,22.71,9.90,9.00
2019-9-2,17:48:00,22.71,8.80,9.00
2019-9-2,17:49:00,22.77,8.80,9.00
2019-9-2,17:50:00,22.77,9.90,9.00
2019-9-2,17:51:00,22.47,14.40,9.00
2019-9-2,17:52:00,22.47,0.80,9.00
2019-9-2,17:53:00,23.78,4.20,8.99
2019-9-2,17:54:00,23.78,16.70,8.99
2019-9-2,17:55:00,23.33,4.80,9.00
2019-9-2,17:56:00,23.33,13.30,9.00
2019-9-2,17:57:00,23.67,9.30,9.00
2019-9-2,17:58:00,23.67,8.80,9.00
2019-9-2,17:59:00,22.97,11.00,9.00
2019-9-2,18:00:00,22.97,9.90,9.00
2019-9-2,18:01:00,22.87,14.40,9.01
2019-9-2,18:02:00,22.87,5.40,9.01
2019-9-2,18:03:00,23.35,17.80,8.98
2019-9-2,18:04:00,23.35,2.00,8.98
2019-9-2,18:05:00,24.27,7.60,8.97
2019-9-2,18:06:00,24.27,26.80,8.97
2019-9-2,18:07:00,24.42,10.40,8.96
2019-9-2,18:08:00,24.42,13.30,8.96
2019-9-2,18:09:00,24.25,21.20,8.97
2019-9-2,18:10:00,24.25,,8.97
2019-9-2,18:11:00,24.45,13.80,8.96
2019-9-2,18:12:00,24.45,23.40,8.96
2019-9-2,18:13:00,24.34,22.30,8.97
2019-9-2,18:14:00,24.34,17.80,8.97
2019-9-2,18:15:00,23.34,23.40,8.98
2019-9-2,18:16:00,23.34,16.70,8.98
2019-9-2,18:17:00,23.40,15.50,8.98
2019-9-2,18:18:00,23.40,17.80,8.98
2019-9-2,18:19:00,23.05,30.20,8.98
2019-9-2,18:20:00,23.05,21.20,8.98
2019-9-2,18:21:00,22.93,22.90,8.96
2019-9-2,18:22:00,22.93,12.10,8.96
2019-9-2,18:23:00,23.95,33.60,8.98
2019-9-2,18:24:00,23.95,43.80,8.98
2019-9-2,18:25:00,23.96,26.30,8.99
2019-9-2,18:26:00,23.96,26.80,8.99
2019-9-2,18:27:00,23.45,31.40,8.98
2019-9-2,18:28:00,23.45,25.70,8.98
2019-9-2,18:29:00,23.29,33.60,8.98
2019-9-2,18:30:00,23.29,14.40,8.98
2019-9-2,18:31:00,23.93,28.00,8.99
2019-9-2,18:32:00,23.93,31.90,8.99
2019-9-2,18:33:00,23.94,33.60,8.99
2019-9-2,18:34:00,23.94,17.80,8.99
2019-9-2,18:35:00,23.99,34.70,8.98
2019-9-2,18:36:00,23.99,18.90,8.98
2019-9-2,18:37:00,23.72,10.40,8.99
2019-9-2,18:38:00,23.72,11.00,8.99
2019-9-2,18:39:00,23.70,9.90,8.99
2019-9-2,18:40:00,23.70,17.80,8.99
2019-9-2,18:41:00,23.89,21.20,8.98
2019-9-2,18:42:00,23.89,16.70,8.98
2019-9-2,18:43:00,23.84,10.40,8.99
2019-9-2,18:44:00,23.84,22.30,8.99
2019-9-2,18:45:00,24.02,22.30,8.98
2019-9-2,18:46:00,24.02,26.80,8.98
2019-9-2,18:47:00,24.14,25.10,8.98
2019-9-2,18:48:00,24.14,31.40,8.98
2019-9-2,18:49:00,24.14,21.20,8.98
2019-9-2,18:50:00,24.14,20.10,8.98
2019-9-2,18:51:00,24.10,23.40,8.98
2019-9-2,18:52:00,24.10,26.80,8.98
2019-9-2,18:53:00,24.10,23.40,8.98
2019-9-2,18:54:00,24.10,16.70,8.98
2019-9-2,18:55:00,24.03,11.00,8.98
2019-9-2,18:56:00,24.03,24.60,8.98
2019-9-2,18:57:00,24.00,21.20,8.98
2019-9-2,18:58:00,24.00,21.20,8.98
2019-9-2,18:59:00,23.90,18.40,8.99
2019-9-2,19:00:00,23.90,29.10,8.99
2019-9-2,19:01:00,23.86,21.20,8.99
2019-9-2,19:02:00,23.86,12.10,8.99
2019-9-2,19:03:00,23.81,24.60,8.98
2019-9-2,19:04:00,23.81,30.20,8.98
2019-9-2,19:05:00,23.76,20.60,8.98
2019-9-2,19:06:00,23.76,42.60,8.98
2019-9-2,19:07:00,23.74,21.80,8.98
2019-9-2,19:08:00,23.74,25.70,8.98
2019-9-2,19:09:00,23.73,23.40,8.98
2019-9-2,19:10:00,23.73,25.70,8.98
2019-9-2,19:11:00,23.74,26.80,8.98
2019-9-2,19:12:00,23.74,15.50,8.98
2019-9-2,19:13:00,23.70,29.10,8.98
2019-9-2,19:14:00,23.70,30.20,8.98
2019-9-2,19:15:00,23.68,31.90,8.99
2019-9-2,19:16:00,23.68,24.60,8.99
2019-9-2,19:17:00,23.67,27.40,8.99
2019-9-2,19:18:00,23.67,28.00,8.99
2019-9-2,19:19:00,23.67,33.00,8.99
2019-9-2,19:20:00,23.67,16.70,8.99
2019-9-2,19:21:00,23.68,30.20,8.99
2019-9-2,19:22:00,23.68,26.80,8.99
2019-9-2,19:23:00,23.68,32.50,8.99
2019-9-2,19:24:00,23.68,28.00,8.99
2019-9-2,19:25:00,23.65,37.00,8.99
2019-9-2,19:26:00,23.65,42.60,8.99
2019-9-2,19:27:00,23.67,41.50,8.98
2019-9-2,19:28:00,23.67,30.20,8.98
2019-9-2,19:29:00,23.66,37.00,8.99
2019-9-2,19:30:00,23.66,14.40,8.99
2019-9-2,19:31:00,23.63,34.70,8.99
2019-9-2,19:32:00,23.63,26.80,8.99
2019-9-2,19:33:00,23.66,37.60,8.99
2019-9-2,19:34:00,23.66,35.90,8.99
2019-9-2,19:35:00,23.67,24.60,8.99
2019-9-2,19:36:00,23.67,25.70,8.99
2019-9-2,19:37:00,23.68,15.50,8.98
2019-9-2,19:38:00,23.68,35.90,8.98
2019-9-2,19:39:00,23.68,33.60,8.98
2019-9-2,19:40:00,23.68,28.00,8.98
2019-9-2,19:41:00,23.66,37.00,8.98
2019-9-2,19:42:00,23.66,35.90,8.98
2019-9-2,19:43:00,23.64,25.10,8.99
2019-9-2,19:44:00,23.64,31.40,8.99
2019-9-2,19:45:00,23.63,32.50,8.99
2019-9-2,19:46:00,23.63,34.70,8.99
2019-9-2,19:47:00,23.62,38.70,8.98
2019-9-2,19:48:00,23.62,31.40,8.98
2019-9-2,19:49:00,23.62,37.60,8.99
2019-9-2,19:50:00,23.62,29.10,8.99
2019-9-2,19:51:00,23.61,30.20,8.98
2019-9-2,19:52:00,23.61,24.60,8.98
2019-9-2,19:53:00,23.61,28.50,8.99
2019-9-2,19:54:00,23.61,34.70,8.99
2019-9-2,19:55:00,23.61,38.10,8.99
2019-9-2,19:56:00,23.61,21.20,8.99
2019-9-2,19:57:00,23.62,32.50,8.98
2019-9-2,19:58:00,23.62,28.00,8.98
2019-9-2,19:59:00,23.63,18.90,8.98
2019-9-2,20:00:00,23.63,17.80,8.98
2019-9-2,20:01:00,23.63,26.80,8.99
2019-9-2,20:02:00,23.63,29.10,8.99
2019-9-2,20:03:00,23.62,33.60,8.99
2019-9-2,20:04:00,23.62,34.70,8.99
2019-9-2,20:05:00,23.61,34.20,8.99
2019-9-2,20:06:00,23.61,29.10,8.99
2019-9-2,20:07:00,23.61,42.60,8.99
2019-9-2,20:08:00,23.61,46.00,8.99
2019-9-2,20:09:00,23.62,30.20,8.99
2019-9-2,20:10:00,23.62,30.20,8.99
2019-9-2,20:11:00,23.63,40.40,8.99
2019-9-2,20:12:00,23.63,37.00,8.99
2019-9-2,20:13:00,23.62,41.50,8.99
2019-9-2,20:14:00,23.62,40.40,8.99
2019-9-2,20:15:00,23.62,31.90,8.99
2019-9-2,20:16:00,23.62,32.50,8.99
2019-9-2,20:17:00,23.61,34.70,8.99
2019-9-2,20:18:00,23.61,33.60,8.99
2019-9-2,20:19:00,23.59,30.20,8.99
2019-9-2,20:20:00,23.59,33.60,8.99
2019-9-2,20:21:00,23.57,38.10,8.99
2019-9-2,20:22:00,23.57,37.00,8.99
2019-9-2,20:23:00,23.56,33.60,9.00
2019-9-2,20:24:00,23.56,34.70,9.00
2019-9-2,20:25:00,23.54,24.60,9.00
2019-9-2,20:26:00,23.54,28.00,9.00
2019-9-2,20:27:00,23.52,46.60,8.99
2019-9-2,20:28:00,23.52,28.00,8.99
2019-9-2,20:29:00,23.51,18.40,8.99
2019-9-2,20:30:00,23.51,32.50,8.99
2019-9-2,20:31:00,23.48,25.70,8.99
2019-9-2,20:32:00,23.48,31.40,8.99
2019-9-2,20:33:00,23.52,28.00,8.99
2019-9-2,20:34:00,23.52,25.70,8.99
2019-9-2,20:35:00,23.53,25.70,8.99
2019-9-2,20:36:00,23.53,23.40,8.99
2019-9-2,20:37:00,23.53,29.70,8.98
2019-9-2,20:38:00,23.53,34.70,8.98
2019-9-2,20:39:00,23.50,31.40,8.99
2019-9-2,20:40:00,23.50,33.60,8.99
2019-9-2,20:41:00,23.49,47.20,8.99
2019-9-2,20:42:00,23.49,30.20,8.99
2019-9-2,20:43:00,23.47,44.90,8.98
2019-9-2,20:44:00,23.47,30.20,8.98
2019-9-2,20:45:00,23.48,24.00,8.99
2019-9-2,20:46:00,23.48,42.60,8.99
2019-9-2,20:47:00,23.46,19.50,8.98
2019-9-2,20:48:00,23.46,31.40,8.98
2019-9-2,20:49:00,23.45,29.10,8.98
2019-9-2,20:50:00,23.45,30.20,8.98
2019-9-2,20:51:00,23.45,32.50,8.98
2019-9-2,20:52:00,23.45,29.10,8.98
2019-9-2,20:53:00,23.46,12.70,8.98
2019-9-2,20:54:00,23.46,35.90,8.98
2019-9-2,20:55:00,,17.80,8.98
2019-9-2,20:56:00,,7.10,8.98
2019-9-2,20:57:00,23.42,37.00,8.98
2019-9-2,20:58:00,23.42,28.00,8.98
2019-9-2,20:59:00,23.45,18.90,8.98
2019-9-2,21:00:00,23.45,23.40,8.98
2019-9-2,21:01:00,23.43,28.00,8.98
2019-9-2,21:02:00,23.43,49.40,8.98
2019-9-2,21:03:00,23.40,31.40,8.98
2019-9-2,21:04:00,23.40,34.70,8.98
2019-9-2,21:05:00,23.35,26.30,8.98
2019-9-2,21:06:00,23.35,33.60,8.98
2019-9-2,21:07:00,23.32,17.20,8.98
2019-9-2,21:08:00,23.32,8.80,8.98
2019-9-2,21:09:00,23.27,26.30,8.98
2019-9-2,21:10:00,23.27,22.30,8.98
2019-9-2,21:11:00,23.26,36.40,8.98
2019-9-2,21:12:00,23.26,23.40,8.98
2019-9-2,21:13:00,23.19,31.40,8.98
2019-9-2,21:14:00,23.19,15.50,8.98
2019-9-2,21:15:00,23.18,16.10,8.98
2019-9-2,21:16:00,23.18,37.00,8.98
2019-9-2,21:17:00,23.15,26.30,8.98
2019-9-2,21:18:00,23.15,39.30,8.98
2019-9-2,21:19:00,23.18,14.40,8.98
2019-9-2,21:20:00,23.18,14.40,8.98
2019-9-2,21:21:00,23.19,18.40,8.97
2019-9-2,21:22:00,23.19,29.10,8.97
2019-9-2,21:23:00,23.19,42.60,8.97
2019-9-2,21:24:00,23.19,44.90,8.97
2019-9-2,21:25:00,23.20,64.10,8.97
2019-9-2,21:26:00,23.20,40.40,8.97
2019-9-2,21:27:00,23.21,23.40,8.97
2019-9-2,21:28:00,23.21,37.00,8.97
2019-9-2,21:29:00,23.21,21.20,8.97
2019-9-2,21:30:00,23.21,40.40,8.97
2019-9-2,21:31:00,23.22,31.90,8.97
2019-9-2,21:32:00,23.22,46.00,8.97
2019-9-2,21:33:00,23.18,36.40,8.97
2019-9-2,21:34:00,23.18,21.20,8.97
2019-9-2,21:35:00,23.19,29.10,8.97
2019-9-2,21:36:00,23.19,37.00,8.97
2019-9-2,21:37:00,23.17,17.80,8.97
2019-9-2,21:38:00,23.17,13.30,8.97
2019-9-2,21:39:00,23.18,14.40,8.97
2019-9-2,21:40:00,23.18,29.10,8.97
2019-9-2,21:41:00,23.11,36.40,8.96
2019-9-2,21:42:00,23.11,72.00,8.96
2019-9-2,21:43:00,23.10,21.20,8.96
2019-9-2,21:44:00,23.10,23.40,8.96
2019-9-2,21:45:00,23.09,37.60,8.96
2019-9-2,21:46:00,23.09,16.70,8.96
2019-9-2,21:47:00,23.04,41.50,8.96
2019-9-2,21:48:00,23.04,49.40,8.96
2019-9-2,21:49:00,23.07,35.30,8.96
2019-9-2,21:50:00,23.07,44.90,8.96
2019-9-2,21:51:00,23.00,50.60,8.96
2019-9-2,21:52:00,23.00,30.20,8.96
2019-9-2,21:53:00,23.03,35.90,8.96
2019-9-2,21:54:00,23.03,40.40,8.96
2019-9-2,21:55:00,22.95,28.50,8.95
2019-9-2,21:56:00,22.95,39.30,8.95
2019-9-2,21:57:00,23.00,29.10,8.95
2019-9-2,21:58:00,23.00,47.20,8.95
2019-9-2,21:59:00,23.00,31.40,8.95
2019-9-2,22:00:00,23.00,51.70,8.95
2019-9-2,22:01:00,22.97,36.50,8.95
2019-9-2,22:02:00,22.97,37.00,8.95
2019-9-2,22:03:00,22.94,39.30,8.95
2019-9-2,22:04:00,22.94,30.80,8.95
2019-9-2,22:05:00,22.94,57.40,8.95
2019-9-2,22:06:00,22.94,52.80,8.95
2019-9-2,22:07:00,22.93,44.90,8.95
2019-9-2,22:08:00,22.93,42.70,8.95
2019-9-2,22:09:00,22.89,26.30,8.94
2019-9-2,22:10:00,22.89,47.20,8.94
2019-9-2,22:11:00,22.88,40.40,8.94
2019-9-2,22:12:00,22.88,42.70,8.94
2019-9-2,22:13:00,22.84,68.10,8.93
2019-9-2,22:14:00,22.84,46.10,8.93
2019-9-2,22:15:00,22.76,48.30,8.92
2019-9-2,22:16:00,22.76,44.90,8.92
2019-9-2,22:17:00,22.81,29.10,8.94
2019-9-2,22:18:00,22.81,40.40,8.94
2019-9-2,22:19:00,22.80,35.30,8.93
2019-9-2,22:20:00,22.80,55.10,8.93
2019-9-2,22:21:00,22.78,51.70,8.93
2019-9-2,22:22:00,22.78,58.50,8.93
2019-9-2,22:23:00,22.76,54.00,8.93
2019-9-2,22:24:00,22.76,52.90,8.93
2019-9-2,22:25:00,22.76,43.20,8.93
2019-9-2,22:26:00,22.76,37.00,8.93
2019-9-2,22:27:00,22.76,63.60,8.93
2019-9-2,22:28:00,22.76,31.40,8.93
2019-9-2,22:29:00,22.70,31.40,8.92
2019-9-2,22:30:00,22.70,46.60,8.92
2019-9-2,22:31:00,22.73,37.00,8.92
2019-9-2,22:32:00,22.73,46.10,8.92
2019-9-2,22:33:00,22.70,42.10,8.92
2019-9-2,22:34:00,22.70,42.10,8.92
2019-9-2,22:35:00,22.66,47.80,8.92
2019-9-2,22:36:00,22.66,48.30,8.92
2019-9-2,22:37:00,22.65,50.60,8.92
2019-9-2,22:38:00,22.65,54.00,8.92
2019-9-2,22:39:00,22.62,44.90,8.92
2019-9-2,22:40:00,22.62,44.90,8.92
2019-9-2,22:41:00,22.60,62.50,8.92
2019-9-2,22:42:00,22.60,74.30,8.92
2019-9-2,22:43:00,22.58,47.80,8.91
2019-9-2,22:44:00,22.58,33.60,8.91
2019-9-2,22:45:00,22.56,61.30,8.91
2019-9-2,22:46:00,22.56,35.90,8.91
2019-9-2,22:47:00,22.52,46.60,8.90
2019-9-2,22:48:00,22.52,42.70,8.90
2019-9-2,22:49:00,22.53,46.60,8.91
2019-9-2,22:50:00,22.53,43.20,8.91
2019-9-2,22:51:00,22.53,48.90,8.91
2019-9-2,22:52:00,22.53,50.60,8.91
2019-9-2,22:53:00,22.52,64.20,8.91
2019-9-2,22:54:00,22.52,64.20,8.91
2019-9-2,22:55:00,22.48,49.50,8.90
2019-9-2,22:56:00,22.48,39.30,8.90
2019-9-2,22:57:00,22.46,50.60,8.91
2019-9-2,22:58:00,22.46,61.90,8.91
2019-9-2,22:59:00,22.43,59.60,8.90
2019-9-2,23:00:00,22.43,64.20,8.90
2019-9-2,23:01:00,22.41,45.00,8.90
2019-9-2,23:02:00,22.41,48.30,8.90
2019-9-2,23:03:00,22.41,39.90,8.90
2019-9-2,23:04:00,22.41,58.50,8.90
2019-9-2,23:05:00,22.36,56.80,8.89
2019-9-2,23:06:00,22.36,48.30,8.89
2019-9-2,23:07:00,22.36,46.60,8.90
2019-9-2,23:08:00,22.36,67.50,8.90
2019-9-2,23:09:00,22.35,37.00,8.90
2019-9-2,23:10:00,22.35,43.80,8.90
2019-9-2,23:11:00,22.35,60.20,8.90
2019-9-2,23:12:00,22.35,51.70,8.90
2019-9-2,23:13:00,22.35,64.20,8.90
2019-9-2,23:14:00,22.35,63.00,8.90
2019-9-2,23:15:00,22.33,58.50,8.90
2019-9-2,23:16:00,22.33,47.20,8.90
2019-9-2,23:17:00,22.32,61.90,8.90
2019-9-2,23:18:00,22.32,63.00,8.90
2019-9-2,23:19:00,,57.40,8.90
2019-9-2,23:20:00,,68.70,8.90
2019-9-2,23:21:00,22.35,55.10,8.90
2019-9-2,23:22:00,22.35,58.50,8.90
2019-9-2,23:23:00,22.33,65.30,8.90
2019-9-2,23:24:00,22.33,55.10,8.90
2019-9-2,23:25:00,22.32,48.90,8.90
2019-9-2,23:26:00,22.32,72.10,8.90
2019-9-2,23:27:00,22.33,58.50,8.90
2019-9-2,23:28:00,22.33,54.00,8.90
2019-9-2,23:29:00,22.32,59.10,8.90
2019-9-2,23:30:00,22.32,73.20,8.90
2019-9-2,23:31:00,22.31,59.60,8.90
2019-9-2,23:32:00,22.31,45.00,8.90
2019-9-2,23:33:00,22.31,77.70,8.90
2019-9-2,23:34:00,22.31,56.20,8.90
2019-9-2,23:35:00,22.29,55.70,8.90
2019-9-2,23:36:00,22.29,61.90,8.90
2019-9-2,23:37:00,22.30,67.50,8.90
2019-9-2,23:38:00,22.30,61.30,8.90
2019-9-2,23:39:00,22.28,59.60,8.90
2019-9-2,23:40:00,22.28,56.20,8.90
2019-9-2,23:41:00,22.28,64.70,8.90
2019-9-2,23:42:00,22.28,64.20,8.90
2019-9-2,23:43:00,22.27,61.90,8.90
2019-9-2,23:44:00,22.27,67.50,8.90
2019-9-2,23:45:00,22.27,63.00,8.90
2019-9-2,23:46:00,22.27,57.40,8.90
2019-9-2,23:47:00,22.29,54.00,8.91
2019-9-2,23:48:00,22.29,63.00,8.91
2019-9-2,23:49:00,22.29,66.40,8.91
2019-9-2,23:50:00,22.29,66.40,8.91
2019-9-2,23:51:00,22.29,73.20,8.91
2019-9-2,23:52:00,22.29,74.30,8.91
2019-9-2,23:53:00,22.29,65.30,8.91
2019-9-2,23:54:00,22.29,66.40,8.91
2019-9-2,23:55:00,22.30,64.70,8.91
2019-9-2,23:56:00,22.30,65.30,8.91
2019-9-2,23:57:00,22.30,66.40,8.91
2019-9-2,23:58:00,22.30,66.40,8.91
2019-9-2,23:59:00,22.30,59.10,8.91
2019-9-3,00:00:00,22.30,64.20,8.91
2019-9-3,00:01:00,22.30,64.20,8.91
2019-9-3,00:02:00,22.30,59.60,8.91
2019-9-3,00:03:00,22.29,56.20,8.90
2019-9-3,00:04:00,22.29,60.80,8.90
2019-9-3,00:05:00,22.29,66.40,8.90
2019-9-3,00:06:00,22.29,69.80,8.90
2019-9-3,00:07:00,22.29,68.10,8.90
2019-9-3,00:08:00,22.29,71.00,8.90
2019-9-3,00:09:00,22.28,66.40,8.90
2019-9-3,00:10:00,22.28,69.80,8.90
2019-9-3,00:11:00,22.27,68.10,8.90
2019-9-3,00:12:00,22.27,72.60,8.90
2019-9-3,00:13:00,22.28,69.80,8.90
2019-9-3,00:14:00,22.28,71.50,8.90
2019-9-3,00:15:00,22.27,68.70,8.90
2019-9-3,00:16:00,22.27,64.20,8.90
2019-9-3,00:17:00,22.27,70.40,8.90
2019-9-3,00:18:00,22.27,71.00,8.90
2019-9-3,00:19:00,22.26,68.70,8.90
2019-9-3,00:20:00,22.26,67.50,8.90
2019-9-3,00:21:00,22.26,62.50,8.90
2019-9-3,00:22:00,22.26,65.30,8.90
2019-9-3,00:23:00,22.26,75.50,8.90
2019-9-3,00:24:00,22.26,68.70,8.90
2019-9-3,00:25:00,22.27,67.50,8.90
2019-9-3,00:26:00,22.27,66.40,8.90
2019-9-3,00:27:00,22.27,70.40,8.90
2019-9-3,00:28:00,22.27,71.50,8.90
2019-9-3,00:29:00,22.25,76.00,8.90
2019-9-3,00:30:00,22.25,74.30,8.90
2019-9-3,00:31:00,22.25,65.30,8.90
2019-9-3,00:32:00,22.25,71.00,8.90
2019-9-3,00:33:00,22.24,67.50,8.90
2019-9-3,00:34:00,22.24,73.20,8.90
2019-9-3,00:35:00,22.23,69.20,8.90
2019-9-3,00:36:00,22.23,74.30,8.90
2019-9-3,00:37:00,22.23,68.10,8.90
2019-9-3,00:38:00,22.23,71.00,8.90
2019-9-3,00:39:00,22.24,86.20,8.90
2019-9-3,00:40:00,22.24,75.50,8.90
2019-9-3,00:41:00,22.22,69.80,8.90
2019-9-3,00:42:00,22.22,73.20,8.90
2019-9-3,00:43:00,22.21,76.00,8.89
2019-9-3,00:44:00,22.21,76.60,8.89
2019-9-3,00:45:00,22.19,69.80,8.89
2019-9-3,00:46:00,22.19,72.10,8.89
2019-9-3,00:47:00,22.17,69.20,8.89
2019-9-3,00:48:00,22.17,69.80,8.89
2019-9-3,00:49:00,22.16,69.20,8.89
2019-9-3,00:50:00,22.16,75.50,8.89
2019-9-3,00:51:00,22.17,75.50,8.89
2019-9-3,00:52:00,22.17,74.30,8.89
2019-9-3,00:53:00,22.18,85.10,8.89
2019-9-3,00:54:00,22.18,61.90,8.89
2019-9-3,00:55:00,22.18,77.70,8.89
2019-9-3,00:56:00,22.18,76.60,8.89
2019-9-3,00:57:00,22.17,74.90,8.89
2019-9-3,00:58:00,22.17,72.60,8.89
2019-9-3,00:59:00,22.17,78.90,8.89
2019-9-3,01:00:00,22.17,83.40,8.89
2019-9-3,01:01:00,22.16,78.90,8.89
2019-9-3,01:02:00,22.16,73.20,8.89
2019-9-3,01:03:00,22.16,80.60,8.89
2019-9-3,01:04:00,22.16,73.20,8.89
2019-9-3,01:05:00,22.17,73.80,8.89
2019-9-3,01:06:00,22.17,73.80,8.89
2019-9-3,01:07:00,22.18,73.20,8.90
2019-9-3,01:08:00,22.18,67.50,8.90
2019-9-3,01:09:00,22.19,77.20,8.90
2019-9-3,01:10:00,22.19,73.20,8.90
2019-9-3,01:11:00,22.19,72.60,8.90
2019-9-3,01:12:00,22.19,74.30,8.90
2019-9-3,01:13:00,22.19,73.80,8.90
2019-9-3,01:14:00,22.19,82.20,8.90
2019-9-3,01:15:00,22.18,72.10,8.89
2019-9-3,01:16:00,22.18,72.60,8.89
2019-9-3,01:17:00,22.18,77.70,8.89
2019-9-3,01:18:00,22.18,66.40,8.89
2019-9-3,01:19:00,22.17,71.00,8.90
2019-9-3,01:20:00,22.17,76.60,8.90
2019-9-3,01:21:00,22.16,72.60,8.89
2019-9-3,01:22:00,22.16,73.20,8.89
